[N01-A-ABS-0C]
[Specimen: 1]
[Channel: 1]

[Calculated Data]

Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s],Voltage Ch1 [mV]
198,3.940000,684.632127,23.759574
199,3.960000,699.045435,24.259776
200,3.980000,686.691171,23.831031
201,4.000000,688.750215,23.902489
202,4.020000,692.868303,24.045404
203,4.040000,692.868303,24.045404
204,4.060000,692.868303,24.045404
205,4.080000,690.809259,23.973946
206,4.100000,690.809259,23.973946
207,4.120000,680.514039,23.616659
208,4.140000,688.750215,23.902489
209,4.160000,688.750215,23.902489
210,4.180000,688.750215,23.902489
211,4.200000,686.691171,23.831031
212,4.220000,690.809259,23.973946
213,4.240000,680.514039,23.616659
214,4.260000,694.927347,24.116861
215,4.280000,690.809259,23.973946
216,4.300000,688.750215,23.902489
217,4.320000,682.573083,23.688117
218,4.340000,684.632127,23.759574
219,4.360000,688.750215,23.902489
220,4.380000,686.691171,23.831031
221,4.400000,690.809259,23.973946
222,4.420000,694.927347,24.116861
223,4.440000,686.691171,23.831031
224,4.460000,688.750215,23.902489
225,4.480000,690.809259,23.973946
226,4.500000,688.750215,23.902489
227,4.520000,688.750215,23.902489
228,4.540000,686.691171,23.831031
229,4.560000,688.750215,23.902489
230,4.580000,684.632127,23.759574
231,4.600000,694.927347,24.116861
232,4.620000,690.809259,23.973946
233,4.640000,690.809259,23.973946
234,4.660000,692.868303,24.045404
235,4.680000,686.691171,23.831031
236,4.700000,676.395951,23.473745
237,4.720000,694.927347,24.116861
238,4.740000,699.045435,24.259776
239,4.760000,686.691171,23.831031
240,4.780000,688.750215,23.902489
241,4.800000,684.632127,23.759574
242,4.820000,684.632127,23.759574
243,4.840000,686.691171,23.831031
244,4.860000,703.163523,24.402690
245,4.880000,699.045435,24.259776
246,4.900000,690.809259,23.973946
247,4.920000,859.650867,29.833450
248,4.940000,843.178515,29.261791
249,4.960000,880.241307,30.548024
250,4.980000,847.296603,29.404706
251,5.000000,861.709911,29.904908
252,5.020000,839.060427,29.118877
253,5.040000,841.119471,29.190334
254,5.060000,931.717406,32.334458
255,5.080000,894.654615,31.048225
256,5.100000,865.827999,30.047822
257,5.120000,793.761459,27.546814
258,5.140000,801.997635,27.832644
259,5.160000,775.230063,26.903698
260,5.180000,789.643371,27.403900
261,5.200000,808.174767,28.047016
262,5.220000,859.650867,29.833450
263,5.240000,902.890791,31.334055
264,5.260000,937.894538,32.548830
265,5.280000,956.425934,33.191946
266,5.300000,981.134462,34.049435
267,5.320000,1051.141958,36.478985
268,5.340000,1088.204750,37.765218
269,5.360000,1100.559014,38.193962
270,5.380000,1106.736146,38.408334
271,5.400000,1154.094158,40.051853
272,5.420000,1156.153202,40.123311
273,5.440000,1133.503718,39.337280
274,5.460000,1119.090410,38.837078
275,5.480000,1143.798938,39.694567
276,5.500000,1162.330334,40.337683
277,5.520000,1141.739894,39.623109
278,5.540000,1166.448422,40.480598
279,5.560000,1176.743642,40.837884
280,5.580000,1195.275037,41.481001
281,5.600000,1215.865477,42.195574
282,5.620000,1242.633049,43.124520
283,5.640000,1287.932017,44.696582
284,5.660000,1316.758633,45.696985
285,5.680000,1335.290029,46.340102
286,5.700000,1329.112897,46.125730
287,5.720000,1366.175689,47.411962
288,5.740000,1392.943261,48.340908
289,5.760000,1395.002305,48.412365
290,5.780000,1386.766129,48.126536
291,5.800000,1425.887965,49.484226
292,5.820000,1450.596493,50.341714
293,5.840000,1432.065097,49.698598
