[NO1-A-1045HR-0C]
[Specimen: 1]
[Channel: 1]

[Calculated Data]

Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s],Voltage Ch1 [mV]
2646,1.606000,163.778855,1.397705
2647,1.608000,50.727964,0.432917
2648,1.610000,-10.145593,-0.086583
2649,1.612000,-91.310335,-0.779251
2650,1.614000,-189.867522,-1.620348
2651,1.616000,-308.715895,-2.634612
2652,1.618000,-415.969305,-3.549923
2653,1.620000,-531.918937,-4.539448
2654,1.622000,-653.666050,-5.578450
2655,1.624000,-798.603090,-6.815357
2656,1.626000,-923.248945,-7.879097
2657,1.628000,-1021.806132,-8.720194
2658,1.630000,-1097.173393,-9.363385
2659,1.632000,-1192.831839,-10.179744
2660,1.634000,-1276.895322,-10.897150
2661,1.636000,-1297.186508,-11.070317
2662,1.638000,-1262.401618,-10.773459
2663,1.640000,-1213.123025,-10.352911
2664,1.642000,-1181.236876,-10.080791
2665,1.644000,-1129.059541,-9.635505
2666,1.646000,-1053.692281,-8.992313
2667,1.648000,-969.628797,-8.274907
2668,1.650000,-891.362796,-7.606977
2669,1.652000,-763.818201,-6.518499
2670,1.654000,-572.501308,-4.885782
2671,1.656000,-343.500785,-2.931469
2672,1.658000,-169.576337,-1.447181
2673,1.660000,-50.727964,-0.432917
2674,1.662000,79.715372,0.680299
2675,1.664000,224.652412,1.917206
2676,1.666000,357.994489,3.055160
2677,1.668000,473.944121,4.044686
2678,1.670000,569.602567,4.861044
2679,1.672000,671.058495,5.726879
2680,1.674000,737.729533,6.295856
2681,1.676000,758.020719,6.469023
2682,1.678000,737.729533,6.295856
2683,1.680000,734.830793,6.271118
2684,1.682000,769.615682,6.567976
2685,1.684000,752.223237,6.419547
2686,1.686000,682.653458,5.825832
2687,1.688000,578.298790,4.935259
2688,1.690000,468.146639,3.995209
2689,1.692000,349.298266,2.980946
2690,1.694000,215.956190,1.842991
2691,1.696000,73.917890,0.630823
2692,1.698000,-36.234260,-0.309227
2693,1.700000,-175.373818,-1.496657
2694,1.702000,-340.602044,-2.906731
2695,1.704000,-523.222714,-4.465234
2696,1.706000,-662.362273,-5.652665
2697,1.708000,-723.235829,-6.172165
2698,1.710000,-740.628274,-6.320594
2699,1.712000,-749.324497,-6.394809
2700,1.714000,-760.919460,-6.493761
2701,1.716000,-755.121978,-6.444285
2702,1.718000,-723.235829,-6.172165
2703,1.720000,-688.450940,-5.875308
2704,1.722000,-598.589975,-5.108426
2705,1.724000,-462.349158,-3.945733
2706,1.726000,-271.032265,-2.313016
2707,1.728000,-73.917890,-0.630823
2708,1.730000,91.310335,0.779251
2709,1.732000,236.247375,2.016158
2710,1.734000,413.070564,3.525185
2711,1.736000,615.982420,5.256854
2712,1.738000,801.501831,6.840095
2713,1.740000,963.831316,8.225431
2714,1.742000,1091.375911,9.313909
2715,1.744000,1221.819247,10.427125
2716,1.746000,1300.085249,11.095055
2717,1.748000,1378.351250,11.762985
2718,1.750000,1430.528585,12.208271
2719,1.752000,1494.300882,12.752510
2720,1.754000,1529.085772,13.049368
2721,1.756000,1500.098364,12.801986
2722,1.758000,1418.933621,12.109319
2723,1.760000,1329.072657,11.342436
2724,1.762000,1253.705396,10.699245
2725,1.764000,1169.641913,9.981839
2726,1.766000,1016.008650,8.670717
2727,1.768000,818.894276,6.988524
2728,1.770000,615.982420,5.256854
2729,1.772000,404.374342,3.450970
2730,1.774000,201.462486,1.719301
2731,1.776000,24.639297,0.210274
2732,1.778000,-91.310335,-0.779251
2733,1.780000,-175.373818,-1.496657
2734,1.782000,-288.424710,-2.461445
2735,1.784000,-433.361750,-3.698352
2736,1.786000,-569.602567,-4.861044
2737,1.788000,-630.476124,-5.380545
2738,1.790000,-630.476124,-5.380545
2739,1.792000,-604.387457,-5.157902
2740,1.794000,-549.311382,-4.687877
2741,1.796000,-511.627751,-4.366281
2742,1.798000,-471.045380,-4.019947
2743,1.800000,-418.868046,-3.574661
2744,1.802000,-346.399526,-2.956207
2745,1.804000,-236.247375,-2.016158
2746,1.806000,-76.816631,-0.655561
2747,1.808000,97.107817,0.828728
2748,1.810000,218.854930,1.867729
2749,1.812000,291.323450,2.486183
2750,1.814000,357.994489,3.055160
2751,1.816000,442.057972,3.772566
2752,1.818000,520.323974,4.440496
2753,1.820000,555.108863,4.737353
2754,1.822000,531.918937,4.539448
2755,1.824000,508.729010,4.341543
2756,1.826000,473.944121,4.044686
2757,1.828000,433.361750,3.698352
2758,1.830000,392.779378,3.352018
2759,1.832000,349.298266,2.980946
2760,1.834000,297.120932,2.535659
2761,1.836000,215.956190,1.842991
2762,1.838000,68.120409,0.581346
2763,1.840000,-102.905298,-0.878204
2764,1.842000,-221.753671,-1.892468
2765,1.844000,-326.108340,-2.783041
2766,1.846000,-444.956713,-3.797304
2767,1.848000,-586.995012,-5.009473
2768,1.850000,-734.830793,-6.271118
2769,1.852000,-850.780425,-7.260644
2770,1.854000,-960.932575,-8.200693
2771,1.856000,-1030.502354,-8.794408
2772,1.858000,-1073.983466,-9.165480
2773,1.860000,-1053.692281,-8.992313
2774,1.862000,-1027.603613,-8.769670
2775,1.864000,-1033.401095,-8.819146
2776,1.866000,-1068.185985,-9.116004
2777,1.868000,-1059.489762,-9.041789
2778,1.870000,-984.122501,-8.398598
2779,1.872000,-891.362796,-7.606977
2780,1.874000,-787.008127,-6.716404
2781,1.876000,-697.147162,-5.949522
2782,1.878000,-586.995012,-5.009473
2783,1.880000,-471.045380,-4.019947
2784,1.882000,-352.197007,-3.005684
2785,1.884000,-253.639820,-2.164587
2786,1.886000,-102.905298,-0.878204
2787,1.888000,59.424186,0.507132
2788,1.890000,201.462486,1.719301
2789,1.892000,271.032265,2.313016
2790,1.894000,300.019673,2.560397
2791,1.896000,357.994489,3.055160
2792,1.898000,413.070564,3.525185
2793,1.900000,471.045380,4.019947
2794,1.902000,482.640343,4.118900
2795,1.904000,500.032788,4.267329
2796,1.906000,520.323974,4.440496
2797,1.908000,491.336566,4.193114
2798,1.910000,427.564268,3.648875
2799,1.912000,372.488193,3.178851
2800,1.914000,369.589452,3.154113
2801,1.916000,329.007081,2.807779
2802,1.918000,207.259967,1.768777
2803,1.920000,62.322927,0.531870
2804,1.922000,-36.234260,-0.309227
2805,1.924000,-114.500262,-0.977156
2806,1.926000,-184.070041,-1.570872
2807,1.928000,-244.943598,-2.090373
2808,1.930000,-294.222191,-2.510921
2809,1.932000,-300.019673,-2.560397
2810,1.934000,-294.222191,-2.510921
2811,1.936000,-305.817154,-2.609874
2812,1.938000,-300.019673,-2.560397
2813,1.940000,-221.753671,-1.892468
2814,1.942000,-134.791447,-1.150323
2815,1.944000,-65.221668,-0.556608
2816,1.946000,-47.829223,-0.408179
2817,1.948000,4.348111,0.037107
2818,1.950000,94.209076,0.803989
2819,1.952000,213.057449,1.818253
2820,1.954000,331.905822,2.832517
2821,1.956000,471.045380,4.019947
2822,1.958000,627.577383,5.355807
2823,1.960000,760.919460,6.493761
2824,1.962000,850.780425,7.260644
2825,1.964000,934.843908,7.978050
2826,1.966000,1039.198577,8.868622
2827,1.968000,1169.641913,9.981839
2828,1.970000,1253.705396,10.699245
2829,1.972000,1294.287767,11.045579
2830,1.974000,1288.490285,10.996102
2831,1.976000,1294.287767,11.045579
2832,1.978000,1271.097841,10.847674
2833,1.980000,1236.312951,10.550816
2834,1.982000,1213.123025,10.352911
2835,1.984000,1195.730580,10.204482
2836,1.986000,1155.148209,9.858148
2837,1.988000,1088.477170,9.289171
2838,1.990000,969.628797,8.274907
2839,1.992000,859.476647,7.334858
2840,1.994000,769.615682,6.567976
2841,1.996000,639.172346,5.454759
2842,1.998000,471.045380,4.019947
2843,2.000000,288.424710,2.461445
2844,2.002000,117.399002,1.001895
2845,2.004000,-50.727964,-0.432917
2846,2.006000,-186.968782,-1.595610
2847,2.008000,-288.424710,-2.461445
2848,2.010000,-343.500785,-2.931469
2849,2.012000,-378.285674,-3.228327
2850,2.014000,-398.576860,-3.401494
2851,2.016000,-415.969305,-3.549923
2852,2.018000,-424.665527,-3.624137
2853,2.020000,-410.171823,-3.500447
2854,2.022000,-355.095748,-3.030422
2855,2.024000,-311.614636,-2.659350
2856,2.026000,-259.437302,-2.214063
2857,2.028000,-236.247375,-2.016158
2858,2.030000,-210.158708,-1.793515
2859,2.032000,-172.475078,-1.471919
2860,2.034000,-126.095225,-1.076109
2861,2.036000,-73.917890,-0.630823
2862,2.038000,-4.348111,-0.037107
2863,2.040000,50.727964,0.432917
2864,2.042000,71.019150,0.606084
2865,2.044000,50.727964,0.432917
2866,2.046000,53.626705,0.457656
2867,2.048000,82.614113,0.705037
2868,2.050000,114.500262,0.977156
2869,2.052000,105.804039,0.902942
2870,2.054000,59.424186,0.507132
2871,2.056000,-30.436778,-0.259750
2872,2.058000,-97.107817,-0.828728
2873,2.060000,-149.285151,-1.274014
2874,2.062000,-198.563745,-1.694562
2875,2.064000,-250.741079,-2.139849
2876,2.066000,-317.412118,-2.708826
2877,2.068000,-410.171823,-3.500447
2878,2.070000,-555.108863,-4.737353
2879,2.072000,-679.754718,-5.801093
2880,2.074000,-763.818201,-6.518499
2881,2.076000,-801.501831,-6.840095
2882,2.078000,-839.185461,-7.161691
2883,2.080000,-905.856500,-7.730668
2884,2.082000,-995.717465,-8.497550
2885,2.084000,-1039.198577,-8.868622
2886,2.086000,-1073.983466,-9.165480
2887,2.088000,-1068.185985,-9.116004
2888,2.090000,-1030.502354,-8.794408
2889,2.092000,-949.337612,-8.101740
2890,2.094000,-865.274129,-7.384334
2891,2.096000,-859.476647,-7.334858
2892,2.098000,-885.565314,-7.557501
2893,2.100000,-876.869092,-7.483287
2894,2.102000,-789.906868,-6.741143
2895,2.104000,-668.159754,-5.702141
2896,2.106000,-572.501308,-4.885782
2897,2.108000,-494.235306,-4.217853
2898,2.110000,-433.361750,-3.698352
2899,2.112000,-360.893230,-3.079898
2900,2.114000,-308.715895,-2.634612
2901,2.116000,-244.943598,-2.090373
2902,2.118000,-140.588929,-1.199800
2903,2.120000,-4.348111,-0.037107
2904,2.122000,91.310335,0.779251
2905,2.124000,91.310335,0.779251
2906,2.126000,68.120409,0.581346
2907,2.128000,73.917890,0.630823
2908,2.130000,88.411594,0.754513
2909,2.132000,100.006558,0.853466
2910,2.134000,100.006558,0.853466
2911,2.136000,94.209076,0.803989
2912,2.138000,117.399002,1.001895
2913,2.140000,100.006558,0.853466
2914,2.142000,94.209076,0.803989
2915,2.144000,100.006558,0.853466
2916,2.146000,152.183892,1.298752
2917,2.148000,175.373818,1.496657
2918,2.150000,111.601521,0.952418
2919,2.152000,27.538038,0.235012
2920,2.154000,-21.740556,-0.185536
2921,2.156000,-39.133001,-0.333965
2922,2.158000,-42.031742,-0.358703
2923,2.160000,-76.816631,-0.655561
2924,2.162000,-105.804039,-0.902942
2925,2.164000,-140.588929,-1.199800
2926,2.166000,-169.576337,-1.447181
2927,2.168000,-192.766263,-1.645086
2928,2.170000,-166.677596,-1.422443
2929,2.172000,-94.209076,-0.803989
2930,2.174000,7.246852,0.061845
2931,2.176000,44.930482,0.383441
2932,2.178000,33.335519,0.284489
2933,2.180000,33.335519,0.284489
2934,2.182000,36.234260,0.309227
2935,2.184000,73.917890,0.630823
2936,2.186000,146.386410,1.249276
2937,2.188000,210.158708,1.793515
2938,2.190000,282.627228,2.411968
2939,2.192000,340.602044,2.906731
2940,2.194000,346.399526,2.956207
2941,2.196000,331.905822,2.832517
2942,2.198000,375.386934,3.203589
2943,2.200000,447.855454,3.822042
2944,2.202000,526.121455,4.489972
2945,2.204000,566.703826,4.836306
2946,2.206000,555.108863,4.737353
2947,2.208000,517.425233,4.415758
2948,2.210000,491.336566,4.193114
2949,2.212000,485.539084,4.143638
2950,2.214000,473.944121,4.044686
2951,2.216000,482.640343,4.118900
2952,2.218000,465.247898,3.970471
2953,2.220000,424.665527,3.624137
2954,2.222000,369.589452,3.154113
2955,2.224000,308.715895,2.634612
2956,2.226000,285.525969,2.436707
2957,2.228000,250.741079,2.139849
2958,2.230000,210.158708,1.793515
2959,2.232000,134.791447,1.150323
2960,2.234000,73.917890,0.630823
2961,2.236000,24.639297,0.210274
2962,2.238000,-15.943074,-0.136060
2963,2.240000,-68.120409,-0.581346
2964,2.242000,-111.601521,-0.952418
2965,2.244000,-134.791447,-1.150323
2966,2.246000,-146.386410,-1.249276
2967,2.248000,-152.183892,-1.298752
2968,2.250000,-157.981374,-1.348229
2969,2.252000,-160.880114,-1.372967
2970,2.254000,-160.880114,-1.372967
2971,2.256000,-172.475078,-1.471919
2972,2.258000,-213.057449,-1.818253
2973,2.260000,-265.234783,-2.263540
2974,2.262000,-282.627228,-2.411968
2975,2.264000,-242.044857,-2.065635
2976,2.266000,-184.070041,-1.570872
2977,2.268000,-163.778855,-1.397705
2978,2.270000,-140.588929,-1.199800
2979,2.272000,-166.677596,-1.422443
2980,2.274000,-192.766263,-1.645086
2981,2.276000,-218.854930,-1.867729
2982,2.278000,-230.449894,-1.966682
2983,2.280000,-198.563745,-1.694562
2984,2.282000,-172.475078,-1.471919
2985,2.284000,-201.462486,-1.719301
2986,2.286000,-291.323450,-2.486183
2987,2.288000,-386.981897,-3.302541
2988,2.290000,-450.754194,-3.846780
2989,2.292000,-465.247898,-3.970471
2990,2.294000,-497.134047,-4.242591
2991,2.296000,-511.627751,-4.366281
2992,2.298000,-534.817678,-4.564186
2993,2.300000,-555.108863,-4.737353
2994,2.302000,-627.577383,-5.355807
2995,2.304000,-671.058495,-5.726879
2996,2.306000,-685.552199,-5.850570
2997,2.308000,-668.159754,-5.702141
2998,2.310000,-650.767310,-5.553712
2999,2.312000,-685.552199,-5.850570
3000,2.314000,-746.425756,-6.370071
