[B02-AB-2024-T4-NU]
[Specimen: 1]
[Channel: 1]

[Calculated Data]

Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s],Voltage Ch1 [mV]
302,0.602000,8284.741564,14.172956,2.217204,3.510828,75.046339
303,0.604000,8192.464595,14.230794,2.224225,3.509558,74.228535
304,0.606000,8094.420316,14.287944,2.231243,3.508303,73.359617
305,0.608000,7996.376038,14.344386,2.238258,3.507063,72.490700
306,0.610000,7906.982724,14.400150,2.245271,3.505838,71.698452
307,0.612000,7829.124032,14.455309,2.252281,3.504626,71.008429
308,0.614000,7751.265340,14.509903,2.259289,3.503427,70.318407
309,0.616000,7664.755683,14.563903,2.266295,3.502240,69.551715
310,0.618000,7595.547956,14.617339,2.273298,3.501065,68.938362
311,0.620000,7520.572920,14.670253,2.280299,3.499902,68.273896
312,0.622000,7465.783470,14.722695,2.287298,3.498749,67.788324
313,0.624000,7442.714227,14.774847,2.294294,3.497602,67.583873
314,0.626000,7457.132504,14.826953,2.301288,3.496455,67.711655
315,0.628000,7468.667125,14.879131,2.308280,3.495307,67.813881
316,0.630000,7483.085401,14.931384,2.315270,3.494156,67.941663
317,0.632000,7491.736367,14.983700,2.322257,3.493004,68.018332
318,0.634000,7529.223885,15.036159,2.329242,3.491848,68.350565
319,0.636000,7598.431612,15.088974,2.336224,3.490684,68.963918
320,0.638000,7690.708580,15.142334,2.343204,3.489507,69.781723
321,0.640000,7803.171135,15.196391,2.350182,3.488314,70.778422
322,0.642000,7901.215414,15.251163,2.357158,3.487104,71.647339
323,0.644000,8002.143348,15.306610,2.364131,3.485879,72.541813
324,0.646000,8088.653006,15.362691,2.371101,3.484640,73.308505
325,0.648000,8169.395353,15.419334,2.378069,3.483387,74.024084
326,0.650000,8264.555977,15.476569,2.385035,3.482120,74.867444
327,0.652000,8365.483911,15.534466,2.391998,3.480839,75.761918
328,0.654000,8466.411845,15.593044,2.398958,3.479541,76.656392
329,0.656000,8555.805158,15.652263,2.405916,3.478228,77.448640
330,0.658000,8633.663850,15.712040,2.412871,3.476903,78.138662
331,0.660000,8688.453300,15.772256,2.419823,3.475567,78.624234
332,0.662000,8717.289853,15.832739,2.426773,3.474224,78.879798
333,0.664000,8737.475439,15.893369,2.433720,3.472878,79.058692
334,0.666000,8760.544682,15.954126,2.440665,3.471528,79.263143
335,0.668000,8795.148545,16.015059,2.447606,3.470174,79.569820
336,0.670000,8835.519718,16.076228,2.454545,3.468814,79.927610
337,0.672000,8841.287029,16.137534,2.461482,3.467450,79.978722
338,0.674000,8809.566821,16.198725,2.468415,3.466088,79.697602
339,0.676000,8763.428337,16.259623,2.475346,3.464733,79.288700
340,0.678000,8708.638887,16.320147,2.482274,3.463385,78.803128
341,0.680000,8679.802334,16.380358,2.489200,3.462044,78.547565
342,0.682000,8668.267713,16.440407,2.496122,3.460706,78.445339
343,0.684000,8659.616747,16.500362,2.503042,3.459369,78.368670
344,0.686000,8636.547505,16.560184,2.509960,3.458035,78.164219
345,0.688000,8578.874400,16.619704,2.516875,3.456707,77.653091
346,0.690000,8535.619571,16.678853,2.523787,3.455388,77.269745
347,0.692000,8506.783019,16.737730,2.530696,3.454074,77.014181
348,0.694000,8515.433984,16.796514,2.537603,3.452761,77.090850
349,0.696000,8535.619571,16.855376,2.544507,3.451446,77.269745
350,0.698000,8567.339779,16.914395,2.551409,3.450127,77.550865
351,0.700000,8593.292676,16.973590,2.558308,3.448804,77.780873
352,0.702000,8604.827297,17.032892,2.565204,3.447478,77.883098
353,0.704000,8630.780195,17.092299,2.572098,3.446148,78.113106
354,0.706000,8688.453300,17.151973,2.578989,3.444813,78.624234
355,0.708000,8763.428337,17.212079,2.585877,3.443467,79.288700
356,0.710000,8841.287029,17.272688,2.592762,3.442108,79.978722
357,0.712000,8927.796687,17.333839,2.599645,3.440737,80.745414
358,0.714000,9002.771723,17.395521,2.606525,3.439354,81.409880
359,0.716000,9069.095794,17.457664,2.613403,3.437959,81.997677
360,0.718000,9141.187176,17.520257,2.620277,3.436554,82.636587
361,0.720000,9207.511247,17.583301,2.627149,3.435137,83.224384
362,0.722000,9294.020905,17.646843,2.634018,3.433709,83.991076
363,0.724000,9380.530563,17.710952,2.640884,3.432267,84.757767
364,0.726000,9446.854634,17.775559,2.647747,3.430813,85.345564
365,0.728000,9487.225807,17.840504,2.654607,3.429351,85.703354
366,0.730000,9501.644083,17.905610,2.661464,3.427885,85.831136
367,0.732000,9518.946015,17.970796,2.668318,3.426416,85.984474
368,0.734000,9527.596981,18.036044,2.675170,3.424945,86.061143
369,0.736000,9533.364291,18.101313,2.682018,3.423473,86.112256
370,0.738000,9521.829670,18.166533,2.688864,3.422001,86.010030
