[NO1-A-1045HR-RT]
[Specimen: 1]
[Channel: 1]

[Calculated Data]

Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s],Voltage Ch1 [mV]
2614,1.428000,-563.805086,-4.811568
2615,1.430000,-540.615159,-4.613663
2616,1.432000,-529.020196,-4.514710
2617,1.434000,-584.096271,-4.984735
2618,1.436000,-717.438348,-6.122689
2619,1.438000,-844.982943,-7.211167
2620,1.440000,-926.147685,-7.903835
2621,1.442000,-929.046426,-7.928573
2622,1.444000,-900.059018,-7.681192
2623,1.446000,-888.464055,-7.582239
2624,1.448000,-871.071610,-7.433810
2625,1.450000,-908.755241,-7.755406
2626,1.452000,-949.337612,-8.101740
2627,1.454000,-958.033834,-8.175955
2628,1.456000,-931.945167,-7.953311
2629,1.458000,-914.552722,-7.804883
2630,1.460000,-960.932575,-8.200693
2631,1.462000,-1079.780948,-9.214956
2632,1.464000,-1169.641913,-9.981839
2633,1.466000,-1201.528061,-10.253958
2634,1.468000,-1152.249468,-9.833410
2635,1.470000,-1018.907391,-8.695456
2636,1.472000,-862.375388,-7.359596
2637,1.474000,-763.818201,-6.518499
2638,1.476000,-720.337089,-6.147427
2639,1.478000,-737.729533,-6.295856
2640,1.480000,-694.248422,-5.924784
2641,1.482000,-566.703826,-4.836306
2642,1.484000,-407.273082,-3.475708
2643,1.486000,-282.627228,-2.411968
2644,1.488000,-227.551153,-1.941944
2645,1.490000,-268.133524,-2.288278
2646,1.492000,-337.703303,-2.881993
2647,1.494000,-369.589452,-3.154113
2648,1.496000,-297.120932,-2.535659
2649,1.498000,-123.196484,-1.051371
2650,1.500000,79.715372,0.680299
2651,1.502000,198.563745,1.694562
2652,1.504000,233.348634,1.991420
2653,1.506000,242.044857,2.065635
2654,1.508000,265.234783,2.263540
2655,1.510000,331.905822,2.832517
2656,1.512000,439.159231,3.747828
2657,1.514000,549.311382,4.687877
2658,1.516000,578.298790,4.935259
2659,1.518000,473.944121,4.044686
2660,1.520000,357.994489,3.055160
2661,1.522000,294.222191,2.510921
2662,1.524000,340.602044,2.906731
2663,1.526000,433.361750,3.698352
2664,1.528000,488.437825,4.168376
2665,1.530000,508.729010,4.341543
2666,1.532000,491.336566,4.193114
2667,1.534000,462.349158,3.945733
2668,1.536000,427.564268,3.648875
2669,1.538000,473.944121,4.044686
2670,1.540000,586.995012,5.009473
2671,1.542000,671.058495,5.726879
2672,1.544000,673.957236,5.751617
2673,1.546000,563.805086,4.811568
2674,1.548000,517.425233,4.415758
2675,1.550000,578.298790,4.935259
2676,1.552000,682.653458,5.825832
2677,1.554000,763.818201,6.518499
2678,1.556000,839.185461,7.161691
2679,1.558000,850.780425,7.260644
2680,1.560000,807.299313,6.889571
2681,1.562000,729.033311,6.221642
2682,1.564000,685.552199,5.850570
2683,1.566000,760.919460,6.493761
2684,1.568000,859.476647,7.334858
2685,1.570000,900.059018,7.681192
2686,1.572000,853.679165,7.285382
2687,1.574000,784.109386,6.691666
2688,1.576000,781.210645,6.666928
2689,1.578000,830.489239,7.087477
2690,1.580000,888.464055,7.582239
2691,1.582000,931.945167,7.953311
2692,1.584000,949.337612,8.101740
2693,1.586000,879.767833,7.508025
2694,1.588000,743.527015,6.345332
2695,1.590000,647.868569,5.528974
2696,1.592000,613.083679,5.232116
2697,1.594000,636.273606,5.430021
2698,1.596000,613.083679,5.232116
2699,1.598000,479.741602,4.094162
2700,1.600000,288.424710,2.461445
2701,1.602000,143.487670,1.224538
2702,1.604000,36.234260,0.309227
2703,1.606000,24.639297,0.210274
2704,1.608000,47.829223,0.408179
2705,1.610000,50.727964,0.432917
2706,1.612000,-39.133001,-0.333965
2707,1.614000,-239.146116,-2.040896
2708,1.616000,-465.247898,-3.970471
2709,1.618000,-630.476124,-5.380545
2710,1.620000,-697.147162,-5.949522
2711,1.622000,-729.033311,-6.221642
2712,1.624000,-787.008127,-6.716404
2713,1.626000,-888.464055,-7.582239
2714,1.628000,-998.616205,-8.522289
2715,1.630000,-1073.983466,-9.165480
2716,1.632000,-1088.477170,-9.289171
2717,1.634000,-1024.704873,-8.744932
2718,1.636000,-920.350204,-7.854359
2719,1.638000,-844.982943,-7.211167
2720,1.640000,-859.476647,-7.334858
2721,1.642000,-891.362796,-7.606977
2722,1.644000,-920.350204,-7.854359
2723,1.646000,-833.387980,-7.112215
2724,1.648000,-702.944644,-5.998998
2725,1.650000,-607.286198,-5.182640
2726,1.652000,-566.703826,-4.836306
2727,1.654000,-578.298790,-4.935259
2728,1.656000,-642.071087,-5.479498
2729,1.658000,-639.172346,-5.454759
2730,1.660000,-555.108863,-4.737353
2731,1.662000,-389.880638,-3.327280
2732,1.664000,-244.943598,-2.090373
2733,1.666000,-233.348634,-1.991420
2734,1.668000,-334.804562,-2.857255
2735,1.670000,-444.956713,-3.797304
2736,1.672000,-520.323974,-4.440496
2737,1.674000,-514.526492,-4.391019
2738,1.676000,-465.247898,-3.970471
2739,1.678000,-427.564268,-3.648875
2740,1.680000,-444.956713,-3.797304
2741,1.682000,-529.020196,-4.514710
2742,1.684000,-644.969828,-5.504236
2743,1.686000,-720.337089,-6.147427
2744,1.688000,-708.742125,-6.048475
2745,1.690000,-685.552199,-5.850570
2746,1.692000,-685.552199,-5.850570
2747,1.694000,-763.818201,-6.518499
2748,1.696000,-859.476647,-7.334858
2749,1.698000,-952.236353,-8.126478
2750,1.700000,-958.033834,-8.175955
2751,1.702000,-902.957759,-7.705930
2752,1.704000,-798.603090,-6.815357
2753,1.706000,-743.527015,-6.345332
2754,1.708000,-758.020719,-6.469023
2755,1.710000,-789.906868,-6.741143
2756,1.712000,-813.096794,-6.939048
2757,1.714000,-731.932052,-6.246380
2758,1.716000,-575.400049,-4.910520
2759,1.718000,-413.070564,-3.525185
2760,1.720000,-268.133524,-2.288278
2761,1.722000,-207.259967,-1.768777
2762,1.724000,-221.753671,-1.892468
2763,1.726000,-227.551153,-1.941944
2764,1.728000,-131.892706,-1.125585
2765,1.730000,30.436778,0.259750
2766,1.732000,189.867522,1.620348
2767,1.734000,308.715895,2.634612
2768,1.736000,363.791970,3.104636
2769,1.738000,352.197007,3.005684
2770,1.740000,355.095748,3.030422
2771,1.742000,389.880638,3.327280
2772,1.744000,482.640343,4.118900
2773,1.746000,586.995012,5.009473
2774,1.748000,618.881161,5.281592
2775,1.750000,569.602567,4.861044
2776,1.752000,468.146639,3.995209
2777,1.754000,418.868046,3.574661
2778,1.756000,410.171823,3.500447
2779,1.758000,433.361750,3.698352
2780,1.760000,456.551676,3.896257
2781,1.762000,421.766786,3.599399
2782,1.764000,355.095748,3.030422
2783,1.766000,262.336042,2.238801
2784,1.768000,189.867522,1.620348
2785,1.770000,198.563745,1.694562
2786,1.772000,271.032265,2.313016
2787,1.774000,349.298266,2.980946
2788,1.776000,329.007081,2.807779
2789,1.778000,268.133524,2.288278
2790,1.780000,215.956190,1.842991
2791,1.782000,221.753671,1.892468
2792,1.784000,282.627228,2.411968
2793,1.786000,355.095748,3.030422
2794,1.788000,415.969305,3.549923
2795,1.790000,436.260490,3.723090
2796,1.792000,392.779378,3.352018
2797,1.794000,352.197007,3.005684
2798,1.796000,349.298266,2.980946
2799,1.798000,415.969305,3.549923
2800,1.800000,537.716418,4.588925
2801,1.802000,601.488716,5.133164
2802,1.804000,589.893753,5.034211
2803,1.806000,537.716418,4.588925
2804,1.808000,502.931529,4.292067
2805,1.810000,502.931529,4.292067
2806,1.812000,546.412641,4.663139
2807,1.814000,589.893753,5.034211
2808,1.816000,589.893753,5.034211
2809,1.818000,534.817678,4.564186
2810,1.820000,410.171823,3.500447
2811,1.822000,297.120932,2.535659
2812,1.824000,265.234783,2.263540
2813,1.826000,273.931006,2.337754
2814,1.828000,244.943598,2.090373
2815,1.830000,137.690188,1.175062
2816,1.832000,-21.740556,-0.185536
2817,1.834000,-184.070041,-1.570872
2818,1.836000,-302.918414,-2.585135
2819,1.838000,-395.678119,-3.376756
2820,1.840000,-398.576860,-3.401494
2821,1.842000,-386.981897,-3.302541
2822,1.844000,-433.361750,-3.698352
2823,1.846000,-578.298790,-4.935259
2824,1.848000,-717.438348,-6.122689
2825,1.850000,-827.590498,-7.062738
2826,1.852000,-833.387980,-7.112215
2827,1.854000,-787.008127,-6.716404
2828,1.856000,-760.919460,-6.493761
2829,1.858000,-792.805609,-6.765881
2830,1.860000,-859.476647,-7.334858
2831,1.862000,-891.362796,-7.606977
2832,1.864000,-853.679165,-7.285382
2833,1.866000,-752.223237,-6.419547
2834,1.868000,-639.172346,-5.454759
2835,1.870000,-531.918937,-4.539448
2836,1.872000,-497.134047,-4.242591
2837,1.874000,-479.741602,-4.094162
2838,1.876000,-427.564268,-3.648875
2839,1.878000,-311.614636,-2.659350
2840,1.880000,-155.082633,-1.323490
2841,1.882000,-39.133001,-0.333965
2842,1.884000,-4.348111,-0.037107
2843,1.886000,-42.031742,-0.358703
2844,1.888000,-117.399002,-1.001895
2845,1.890000,-160.880114,-1.372967
2846,1.892000,-120.297743,-1.026633
2847,1.894000,-53.626705,-0.457656
2848,1.896000,-18.841815,-0.160798
2849,1.898000,-44.930482,-0.383441
2850,1.900000,-163.778855,-1.397705
2851,1.902000,-311.614636,-2.659350
2852,1.904000,-413.070564,-3.525185
2853,1.906000,-444.956713,-3.797304
2854,1.908000,-447.855454,-3.822042
2855,1.910000,-476.842862,-4.069424
2856,1.912000,-581.197530,-4.959997
2857,1.914000,-729.033311,-6.221642
2858,1.916000,-873.970351,-7.458549
2859,1.918000,-955.135093,-8.151216
2860,1.920000,-969.628797,-8.274907
2861,1.922000,-934.843908,-7.978050
2862,1.924000,-908.755241,-7.755406
2863,1.926000,-914.552722,-7.804883
2864,1.928000,-969.628797,-8.274907
2865,1.930000,-1021.806132,-8.720194
2866,1.932000,-1001.514946,-8.547027
2867,1.934000,-917.451463,-7.829621
2868,1.936000,-792.805609,-6.765881
2869,1.938000,-668.159754,-5.702141
2870,1.940000,-615.982420,-5.256854
2871,1.942000,-578.298790,-4.935259
2872,1.944000,-479.741602,-4.094162
2873,1.946000,-329.007081,-2.807779
2874,1.948000,-128.993966,-1.100847
2875,1.950000,102.905298,0.878204
2876,1.952000,268.133524,2.288278
2877,1.954000,369.589452,3.154113
2878,1.956000,424.665527,3.624137
2879,1.958000,482.640343,4.118900
2880,1.960000,601.488716,5.133164
2881,1.962000,737.729533,6.295856
2882,1.964000,833.387980,7.112215
2883,1.966000,871.071610,7.433810
2884,1.968000,833.387980,7.112215
2885,1.970000,769.615682,6.567976
2886,1.972000,746.425756,6.370071
2887,1.974000,743.527015,6.345332
2888,1.976000,760.919460,6.493761
2889,1.978000,746.425756,6.370071
2890,1.980000,676.855977,5.776355
2891,1.982000,534.817678,4.564186
2892,1.984000,410.171823,3.500447
2893,1.986000,346.399526,2.956207
2894,1.988000,331.905822,2.832517
2895,1.990000,300.019673,2.560397
2896,1.992000,213.057449,1.818253
2897,1.994000,94.209076,0.803989
2898,1.996000,-36.234260,-0.309227
2899,1.998000,-126.095225,-1.076109
2900,2.000000,-134.791447,-1.150323
2901,2.002000,-76.816631,-0.655561
2902,2.004000,-30.436778,-0.259750
2903,2.006000,-36.234260,-0.309227
2904,2.008000,-114.500262,-0.977156
2905,2.010000,-181.171300,-1.546134
2906,2.012000,-175.373818,-1.496657
2907,2.014000,-76.816631,-0.655561
2908,2.016000,94.209076,0.803989
2909,2.018000,221.753671,1.892468
2910,2.020000,291.323450,2.486183
2911,2.022000,291.323450,2.486183
2912,2.024000,291.323450,2.486183
2913,2.026000,326.108340,2.783041
2914,2.028000,418.868046,3.574661
2915,2.030000,549.311382,4.687877
2916,2.032000,653.666050,5.578450
2917,2.034000,659.463532,5.627926
2918,2.036000,581.197530,4.959997
2919,2.038000,491.336566,4.193114
2920,2.040000,453.652935,3.871519
2921,2.042000,502.931529,4.292067
2922,2.044000,520.323974,4.440496
2923,2.046000,494.235306,4.217853
2924,2.048000,392.779378,3.352018
2925,2.050000,218.854930,1.867729
2926,2.052000,79.715372,0.680299
2927,2.054000,-18.841815,-0.160798
2928,2.056000,-36.234260,-0.309227
2929,2.058000,-36.234260,-0.309227
2930,2.060000,-85.512854,-0.729775
2931,2.062000,-242.044857,-2.065635
2932,2.064000,-439.159231,-3.747828
2933,2.066000,-578.298790,-4.935259
2934,2.068000,-615.982420,-5.256854
2935,2.070000,-560.906345,-4.786830
2936,2.072000,-476.842862,-4.069424
2937,2.074000,-436.260490,-3.723090
2938,2.076000,-468.146639,-3.995209
2939,2.078000,-555.108863,-4.737353
2940,2.080000,-618.881161,-5.281592
2941,2.082000,-624.678642,-5.331069
2942,2.084000,-531.918937,-4.539448
2943,2.086000,-421.766786,-3.599399
2944,2.088000,-369.589452,-3.154113
2945,2.090000,-404.374342,-3.450970
2946,2.092000,-456.551676,-3.896257
2947,2.094000,-453.652935,-3.871519
2948,2.096000,-413.070564,-3.525185
2949,2.098000,-305.817154,-2.609874
2950,2.100000,-213.057449,-1.818253
2951,2.102000,-163.778855,-1.397705
2952,2.104000,-201.462486,-1.719301
2953,2.106000,-285.525969,-2.436707
2954,2.108000,-337.703303,-2.881993
2955,2.110000,-300.019673,-2.560397
2956,2.112000,-239.146116,-2.040896
2957,2.114000,-198.563745,-1.694562
2958,2.116000,-265.234783,-2.263540
2959,2.118000,-384.083156,-3.277803
2960,2.120000,-523.222714,-4.465234
2961,2.122000,-575.400049,-4.910520
2962,2.124000,-586.995012,-5.009473
2963,2.126000,-543.513900,-4.638401
2964,2.128000,-531.918937,-4.539448
2965,2.130000,-558.007604,-4.762092
2966,2.132000,-618.881161,-5.281592
2967,2.134000,-697.147162,-5.949522
2968,2.136000,-726.134570,-6.196904
2969,2.138000,-682.653458,-5.825832
2970,2.140000,-633.374865,-5.405283
2971,2.142000,-589.893753,-5.034211
2972,2.144000,-575.400049,-4.910520
2973,2.146000,-572.501308,-4.885782
2974,2.148000,-520.323974,-4.440496
2975,2.150000,-439.159231,-3.747828
2976,2.152000,-334.804562,-2.857255
2977,2.154000,-207.259967,-1.768777
2978,2.156000,-108.702780,-0.927680
2979,2.158000,-65.221668,-0.556608
2980,2.160000,-24.639297,-0.210274
2981,2.162000,-1.449370,-0.012369
2982,2.164000,62.322927,0.531870
2983,2.166000,186.968782,1.595610
2984,2.168000,273.931006,2.337754
2985,2.170000,305.817154,2.609874
2986,2.172000,294.222191,2.510921
2987,2.174000,262.336042,2.238801
2988,2.176000,259.437302,2.214063
2989,2.178000,294.222191,2.510921
2990,2.180000,352.197007,3.005684
2991,2.182000,418.868046,3.574661
2992,2.184000,430.463009,3.673613
2993,2.186000,381.184415,3.253065
2994,2.188000,308.715895,2.634612
2995,2.190000,294.222191,2.510921
2996,2.192000,305.817154,2.609874
2997,2.194000,323.209599,2.758302
2998,2.196000,305.817154,2.609874
2999,2.198000,250.741079,2.139849
3000,2.200000,178.272559,1.521395
